CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment
17223.0,309,0,49,0,426.79,0,0,Low-Value
16138.0,367,0,1,0,-7.95,0,0,Low-Value
14850.0,311,0,22,0,278.15,0,0,Low-Value
13963.0,307,0,35,0,664.54,0,0,Low-Value
15649.0,335,0,2,0,816.0,0,0,Low-Value
14176.0,296,0,32,0,574.0,0,0,Low-Value
15353.0,254,0,63,0,777.02,0,0,Low-Value
18119.0,367,0,30,0,181.12,0,0,Low-Value
13786.0,366,0,7,0,230.39999999999998,0,0,Low-Value
15180.0,366,0,6,0,87.5,0,0,Low-Value
13807.0,366,0,7,0,112.6,0,0,Low-Value
16125.0,366,0,13,0,289.35,0,0,Low-Value
14821.0,366,0,2,0,48.800000000000004,0,0,Low-Value
12386.0,337,0,10,0,401.9,0,0,Low-Value
17406.0,329,0,116,0,1928.72,0,0,Low-Value
12441.0,366,0,11,0,173.55,0,0,Low-Value
16893.0,366,0,45,0,145.93,0,0,Low-Value
15032.0,255,0,55,0,4464.1,0,0,Low-Value
16679.0,365,0,3,0,129.75,0,0,Low-Value
18269.0,357,0,8,0,138.9,0,0,Low-Value
12870.0,365,0,2,0,-14.899999999999999,0,0,Low-Value
13649.0,256,0,23,0,346.6,0,0,Low-Value
13270.0,365,0,1,0,590.0,0,0,Low-Value
15347.0,365,0,5,0,201.60000000000002,0,0,Low-Value
16252.0,365,0,21,0,-295.09,0,0,Low-Value
18071.0,257,0,25,0,453.0,0,0,Low-Value
12797.0,359,0,17,0,194.18,0,0,Low-Value
13369.0,353,0,19,0,263.75,0,0,Low-Value
14932.0,365,0,17,0,363.53,0,0,Low-Value
14355.0,365,0,11,0,174.4,0,0,Low-Value
14479.0,253,0,18,0,316.25,0,0,Low-Value
16065.0,364,0,74,0,372.09,0,0,Low-Value
15945.0,364,0,2,0,181.0,0,0,Low-Value
17978.0,364,0,12,0,300.91999999999996,0,0,Low-Value
16795.0,364,0,66,0,414.88,0,0,Low-Value
12872.0,326,0,66,0,599.97,0,0,Low-Value
16499.0,359,0,22,0,319.1,0,0,Low-Value
15279.0,354,0,21,0,277.40999999999997,0,0,Low-Value
16579.0,364,0,1,0,-30.599999999999998,0,0,Low-Value
17456.0,364,0,17,0,249.86,0,0,Low-Value
17307.0,364,0,1,0,-152.64000000000001,0,0,Low-Value
12605.0,364,0,3,0,-7.5,0,0,Low-Value
17880.0,364,0,26,0,458.92,0,0,Low-Value
14082.0,364,0,29,0,182.25,0,0,Low-Value
17912.0,309,0,40,0,295.61,0,0,Low-Value
15723.0,364,0,41,0,203.1,0,0,Low-Value
14256.0,253,0,54,0,935.0600000000001,0,0,Low-Value
15881.0,311,0,32,0,438.24,0,0,Low-Value
16727.0,363,0,46,0,272.82,0,0,Low-Value
16565.0,363,0,3,0,173.7,0,0,Low-Value
15503.0,362,0,70,0,147.09,0,0,Low-Value
17251.0,362,0,39,0,283.28000000000003,0,0,Low-Value
15224.0,357,0,16,0,310.48,0,0,Low-Value
14413.0,361,0,23,0,122.7,0,0,Low-Value
18004.0,361,0,40,0,169.47,0,0,Low-Value
16665.0,361,0,9,0,135.39999999999998,0,0,Low-Value
15454.0,361,0,25,0,179.1,0,0,Low-Value
15361.0,361,0,7,0,418.92,0,0,Low-Value
17303.0,360,0,53,0,250.04,0,0,Low-Value
17524.0,360,0,6,0,145.0,0,0,Low-Value
17890.0,322,0,94,0,602.09,0,0,Low-Value
13948.0,360,0,3,0,102.0,0,0,Low-Value
13008.0,322,0,15,0,178.46999999999997,0,0,Low-Value
16202.0,360,0,18,0,365.27,0,0,Low-Value
18141.0,360,0,1,0,-35.400000000000006,0,0,Low-Value
16262.0,360,0,3,0,-31.65,0,0,Low-Value
17194.0,273,0,29,0,262.62,0,0,Low-Value
16812.0,360,0,15,0,479.35,0,0,Low-Value
12829.0,321,0,12,0,253.05,0,0,Low-Value
17230.0,263,0,73,0,3466.67,0,0,Low-Value
17525.0,359,0,9,0,422.70000000000005,0,0,Low-Value
17551.0,358,0,43,0,306.84,0,0,Low-Value
18050.0,358,0,5,0,74.4,0,0,Low-Value
12666.0,358,0,2,0,-227.44,0,0,Low-Value
15456.0,282,0,60,0,447.22,0,0,Low-Value
17752.0,358,0,1,0,80.64,0,0,Low-Value
13829.0,358,0,1,0,-102.0,0,0,Low-Value
17496.0,358,0,10,0,271.05,0,0,Low-Value
16037.0,269,0,39,0,855.02,0,0,Low-Value
15789.0,357,0,25,0,351.3,0,0,Low-Value
17580.0,252,0,45,0,215.72,0,0,Low-Value
14373.0,357,0,4,0,76.55,0,0,Low-Value
18176.0,353,0,33,0,448.65,0,0,Low-Value
13874.0,357,0,18,0,540.45,0,0,Low-Value
17392.0,306,0,62,0,457.91,0,0,Low-Value
12551.0,357,0,10,0,168.0,0,0,Low-Value
15204.0,356,0,9,0,316.58,0,0,Low-Value
15160.0,356,0,4,0,158.16,0,0,Low-Value
13033.0,356,0,11,0,190.55,0,0,Low-Value
17358.0,302,0,59,0,365.85,0,0,Low-Value
17343.0,354,0,17,0,193.64,0,0,Low-Value
18256.0,354,0,4,0,-50.1,0,0,Low-Value
12377.0,314,0,77,0,1628.12,0,0,Low-Value
14119.0,353,0,1,0,-19.9,0,0,Low-Value
15460.0,353,0,58,0,216.76,0,0,Low-Value
16270.0,352,0,54,0,1141.24,0,0,Low-Value
12515.0,352,0,16,0,383.7,0,0,Low-Value
12734.0,352,0,4,0,110.39999999999999,0,0,Low-Value
17239.0,312,0,16,0,379.95,0,0,Low-Value
15562.0,351,0,1,0,134.55,0,0,Low-Value
13922.0,351,0,7,0,172.25,0,0,Low-Value
13304.0,350,0,21,0,300.42,0,0,Low-Value
16282.0,339,0,11,0,168.3,0,0,Low-Value
15661.0,316,0,5,0,309.8,0,0,Low-Value
15266.0,337,0,6,0,119.3,0,0,Low-Value
15464.0,337,0,157,0,1048.85,0,0,Low-Value
12503.0,337,0,1,0,-1126.0,0,0,Low-Value
13368.0,256,0,29,0,623.4,0,0,Low-Value
12735.0,314,0,43,0,779.5699999999999,0,0,Low-Value
13187.0,336,0,37,0,236.02,0,0,Low-Value
12501.0,314,0,160,0,2089.68,0,0,Low-Value
15607.0,336,0,13,0,104.76,0,0,Low-Value
12489.0,335,0,15,0,334.93,0,0,Low-Value
14889.0,335,0,10,0,135.9,0,0,Low-Value
17128.0,334,0,14,0,157.09,0,0,Low-Value
12651.0,334,0,9,0,114.0,0,0,Low-Value
18032.0,333,0,5,0,73.5,0,0,Low-Value
16850.0,333,0,19,0,332.41,0,0,Low-Value
15326.0,333,0,29,0,311.71,0,0,Low-Value
13672.0,300,0,16,0,-71.46,0,0,Low-Value
12736.0,332,0,4,0,234.0,0,0,Low-Value
16351.0,332,0,8,0,153.9,0,0,Low-Value
13144.0,332,0,3,0,110.95,0,0,Low-Value
15346.0,332,0,17,0,252.42000000000002,0,0,Low-Value
18095.0,312,0,21,0,580.0500000000001,0,0,Low-Value
17569.0,331,0,29,0,344.14,0,0,Low-Value
14270.0,331,0,29,0,492.65000000000003,0,0,Low-Value
12665.0,324,0,4,0,61.75,0,0,Low-Value
14185.0,330,0,3,0,197.65,0,0,Low-Value
12652.0,321,0,51,0,914.53,0,0,Low-Value
15171.0,324,0,7,0,1034.5,0,0,Low-Value
13284.0,322,0,14,0,196.15,0,0,Low-Value
14114.0,273,0,15,0,386.53,0,0,Low-Value
15447.0,330,0,9,0,155.17,0,0,Low-Value
16315.0,330,0,14,0,226.37,0,0,Low-Value
15510.0,330,0,1,0,250.0,0,0,Low-Value
12672.0,329,0,10,0,225.89999999999998,0,0,Low-Value
13385.0,329,0,35,0,534.57,0,0,Low-Value
15213.0,318,0,25,0,325.05,0,0,Low-Value
18106.0,329,0,39,0,430.7,0,0,Low-Value
15316.0,326,0,1,0,165.0,0,0,Low-Value
14238.0,325,0,8,0,146.85,0,0,Low-Value
13859.0,325,0,28,0,201.16,0,0,Low-Value
18212.0,325,0,43,0,248.42,0,0,Low-Value
18233.0,325,0,1,0,440.0,0,0,Low-Value
12346.0,325,0,2,0,0.0,0,0,Low-Value
13898.0,325,0,12,0,155.93,0,0,Low-Value
16997.0,287,0,12,0,702.0,0,0,Low-Value
15395.0,325,0,7,0,107.45,0,0,Low-Value
13693.0,324,0,4,0,-32.0,0,0,Low-Value
14090.0,324,0,1,0,76.32000000000001,0,0,Low-Value
14779.0,280,0,41,0,386.15,0,0,Low-Value
15262.0,323,0,10,0,178.95000000000002,0,0,Low-Value
17862.0,323,0,11,0,330.9,0,0,Low-Value
12402.0,322,0,11,0,225.6,0,0,Low-Value
15422.0,322,0,6,0,97.7,0,0,Low-Value
15174.0,322,0,11,0,135.75,0,0,Low-Value
16387.0,322,0,4,0,94.36,0,0,Low-Value
17094.0,317,0,15,0,270.20000000000005,0,0,Low-Value
17714.0,320,0,10,0,153.0,0,0,Low-Value
15167.0,320,0,41,0,163.0,0,0,Low-Value
14068.0,319,0,24,0,265.85,0,0,Low-Value
14368.0,319,0,8,0,155.0,0,0,Low-Value
12559.0,310,0,22,0,536.21,0,0,Low-Value
13819.0,301,0,36,0,1140.35,0,0,Low-Value
14782.0,319,0,6,0,200.10000000000002,0,0,Low-Value
14439.0,319,0,32,0,2661.24,0,0,Low-Value
15820.0,319,0,17,0,206.98,0,0,Low-Value
13551.0,318,0,4,0,91.80000000000001,0,0,Low-Value
15052.0,318,0,30,0,215.78,0,0,Low-Value
14130.0,318,0,67,0,483.86,0,0,Low-Value
15222.0,318,0,5,0,585.0,0,0,Low-Value
13615.0,312,0,24,0,399.99,0,0,Low-Value
16757.0,318,0,7,0,106.83000000000001,0,0,Low-Value
13703.0,317,0,1,0,99.5,0,0,Low-Value
16222.0,317,0,137,0,846.72,0,0,Low-Value
14248.0,317,0,8,0,302.58,0,0,Low-Value
13002.0,317,0,7,0,120.94999999999999,0,0,Low-Value
17118.0,317,0,10,0,157.02,0,0,Low-Value
12591.0,316,0,26,0,452.84999999999997,0,0,Low-Value
16124.0,315,0,16,0,187.15,0,0,Low-Value
12764.0,316,0,45,0,1693.88,0,0,Low-Value
13328.0,315,0,17,0,1308.48,0,0,Low-Value
15057.0,274,0,25,0,1489.5,0,0,Low-Value
12574.0,315,0,11,0,218.45,0,0,Low-Value
13707.0,266,0,48,0,806.41,0,0,Low-Value
16897.0,298,0,44,0,213.03,0,0,Low-Value
13161.0,312,0,8,0,112.75,0,0,Low-Value
15415.0,312,0,48,0,572.8100000000001,0,0,Low-Value
17431.0,312,0,43,0,403.3,0,0,Low-Value
15448.0,312,0,28,0,494.64,0,0,Low-Value
16403.0,301,0,15,0,161.04999999999998,0,0,Low-Value
17619.0,311,0,77,0,218.52,0,0,Low-Value
13600.0,311,0,19,0,219.52,0,0,Low-Value
14627.0,311,0,5,0,-21.85,0,0,Low-Value
17356.0,311,0,19,0,178.22,0,0,Low-Value
13494.0,311,0,18,0,316.26000000000005,0,0,Low-Value
12373.0,310,0,14,0,364.6,0,0,Low-Value
14549.0,310,0,56,0,289.24,0,0,Low-Value
16716.0,266,0,3,0,319.8000000000001,0,0,Low-Value
15940.0,310,0,2,0,31.799999999999997,0,0,Low-Value
14457.0,310,0,4,0,113.64,0,0,Low-Value
15589.0,252,0,30,0,456.58,0,0,Low-Value
14411.0,310,0,14,0,1063.0,0,0,Low-Value
15226.0,310,0,8,0,154.41,0,0,Low-Value
18250.0,300,0,22,0,342.92,0,0,Low-Value
12350.0,309,0,17,0,334.4,0,0,Low-Value
16405.0,301,0,5,0,167.25,0,0,Low-Value
16030.0,309,0,29,0,331.24,0,0,Low-Value
13800.0,309,0,33,0,558.32,0,0,Low-Value
13581.0,308,0,10,0,118.0,0,0,Low-Value
14497.0,300,0,31,0,457.47,0,0,Low-Value
17507.0,261,0,88,0,605.58,0,0,Low-Value
17334.0,300,0,12,0,306.6,0,0,Low-Value
12410.0,300,0,28,0,681.0799999999999,0,0,Low-Value
17517.0,308,0,11,0,153.94,0,0,Low-Value
17226.0,308,0,21,0,393.49,0,0,Low-Value
17291.0,307,0,1,0,550.8000000000001,0,0,Low-Value
15090.0,307,0,23,0,381.32,0,0,Low-Value
13584.0,306,0,24,0,142.4,0,0,Low-Value
14438.0,305,0,9,0,131.9,0,0,Low-Value
12956.0,305,0,19,0,108.07,0,0,Low-Value
14600.0,305,0,25,0,393.33000000000004,0,0,Low-Value
13809.0,304,0,12,0,155.05,0,0,Low-Value
14048.0,276,0,88,0,375.13,0,0,Low-Value
17859.0,304,0,25,0,148.21,0,0,Low-Value
15753.0,304,0,1,0,79.2,0,0,Low-Value
13133.0,273,0,7,0,109.8,0,0,Low-Value
17881.0,303,0,8,0,133.35000000000002,0,0,Low-Value
15843.0,303,0,8,0,118.95000000000002,0,0,Low-Value
15970.0,303,0,11,0,314.1,0,0,Low-Value
12401.0,302,0,5,0,84.3,0,0,Low-Value
17843.0,302,0,37,0,205.48,0,0,Low-Value
13706.0,302,0,20,0,330.79,0,0,Low-Value
14431.0,298,0,22,0,397.76,0,0,Low-Value
12561.0,302,0,16,0,238.85,0,0,Low-Value
16425.0,301,0,21,0,302.7,0,0,Low-Value
12505.0,300,0,1,0,-4.5,0,0,Low-Value
18159.0,300,0,23,0,530.15,0,0,Low-Value
15638.0,300,0,2,0,-94.0,0,0,Low-Value
12943.0,300,0,1,0,-3.75,0,0,Low-Value
16084.0,298,0,38,0,436.18,0,0,Low-Value
15236.0,298,0,15,0,321.05,0,0,Low-Value
17829.0,298,0,30,0,889.24,0,0,Low-Value
16738.0,297,0,1,0,3.75,0,0,Low-Value
13893.0,297,0,21,0,821.1,0,0,Low-Value
14935.0,296,0,10,0,1784.71,0,0,Low-Value
16073.0,291,0,2,0,94.35,0,0,Low-Value
14760.0,293,0,7,0,53.8,0,0,Low-Value
16509.0,296,0,13,0,363.7,0,0,Low-Value
14386.0,296,0,7,0,142.4,0,0,Low-Value
15670.0,296,0,12,0,173.05,0,0,Low-Value
16494.0,296,0,50,0,826.53,0,0,Low-Value
16148.0,295,0,1,0,76.32000000000001,0,0,Low-Value
18138.0,294,0,8,0,152.65,0,0,Low-Value
14371.0,294,0,4,0,100.5,0,0,Low-Value
12852.0,289,0,20,0,299.75,0,0,Low-Value
13932.0,294,0,16,0,307.4,0,0,Low-Value
16765.0,293,0,1,0,34.0,0,0,Low-Value
12988.0,291,0,92,0,535.32,0,0,Low-Value
12707.0,291,0,33,0,603.42,0,0,Low-Value
16980.0,254,0,87,0,1078.96,0,0,Low-Value
12365.0,290,0,23,0,320.69,0,0,Low-Value
13044.0,290,0,33,0,560.47,0,0,Low-Value
16349.0,290,0,9,0,53.5,0,0,Low-Value
16913.0,289,0,8,0,113.44,0,0,Low-Value
18114.0,289,0,28,0,220.1,0,0,Low-Value
15303.0,289,0,31,0,574.02,0,0,Low-Value
12845.0,266,0,27,0,354.09,0,0,Low-Value
17499.0,289,0,40,0,622.88,0,0,Low-Value
15397.0,289,0,6,0,94.0,0,0,Low-Value
18068.0,288,0,1,0,101.69999999999999,0,0,Low-Value
16692.0,255,0,3,0,1276.0,0,0,Low-Value
15590.0,288,0,1,0,-30.19,0,0,Low-Value
17171.0,288,0,16,0,224.91,0,0,Low-Value
12565.0,281,0,10,0,131.17,0,0,Low-Value
17117.0,287,0,9,0,116.19999999999999,0,0,Low-Value
12945.0,287,0,23,0,462.95,0,0,Low-Value
18056.0,287,0,19,0,363.65,0,0,Low-Value
16072.0,287,0,23,0,584.3199999999999,0,0,Low-Value
15543.0,287,0,28,0,127.86,0,0,Low-Value
13751.0,287,0,9,0,296.25,0,0,Low-Value
13345.0,276,0,22,0,377.6,0,0,Low-Value
13753.0,287,0,35,0,741.26,0,0,Low-Value
12361.0,286,0,10,0,189.9,0,0,Low-Value
13973.0,286,0,11,0,264.7,0,0,Low-Value
13493.0,274,0,8,0,618.63,0,0,Low-Value
13684.0,285,0,31,0,64.23,0,0,Low-Value
13261.0,268,0,9,0,944.1,0,0,Low-Value
16598.0,276,0,11,0,140.7,0,0,Low-Value
14036.0,284,0,38,0,626.65,0,0,Low-Value
16339.0,283,0,20,0,109.95,0,0,Low-Value
12509.0,283,0,7,0,176.5,0,0,Low-Value
14046.0,283,0,14,0,154.99,0,0,Low-Value
16427.0,262,0,9,0,241.06,0,0,Low-Value
12811.0,260,0,31,0,514.85,0,0,Low-Value
17165.0,283,0,10,0,158.68,0,0,Low-Value
16078.0,283,0,1,0,79.2,0,0,Low-Value
15709.0,283,0,6,0,133.25,0,0,Low-Value
15319.0,283,0,16,0,204.5,0,0,Low-Value
15257.0,280,0,8,0,232.14999999999998,0,0,Low-Value
12866.0,282,0,26,0,559.12,0,0,Low-Value
13166.0,281,0,42,0,414.7,0,0,Low-Value
15733.0,282,0,10,0,162.3,0,0,Low-Value
12834.0,282,0,18,0,312.38,0,0,Low-Value
16792.0,281,0,12,0,110.38000000000001,0,0,Low-Value
12873.0,281,0,4,0,374.0,0,0,Low-Value
17923.0,281,0,1,0,207.50000000000003,0,0,Low-Value
15087.0,281,0,15,0,306.94,0,0,Low-Value
16159.0,281,0,14,0,348.2,0,0,Low-Value
17995.0,281,0,2,0,76.1,0,0,Low-Value
17789.0,280,0,14,0,225.9,0,0,Low-Value
12817.0,280,0,4,0,166.04,0,0,Low-Value
17508.0,280,0,22,0,387.31,0,0,Low-Value
13382.0,280,0,15,0,222.99,0,0,Low-Value
14570.0,280,0,29,0,218.06,0,0,Low-Value
17325.0,279,0,6,0,96.8,0,0,Low-Value
14670.0,279,0,132,0,411.53,0,0,Low-Value
17535.0,279,0,13,0,164.4,0,0,Low-Value
14247.0,277,0,20,0,136.76999999999998,0,0,Low-Value
15554.0,277,0,14,0,217.2,0,0,Low-Value
18280.0,277,0,10,0,180.60000000000002,0,0,Low-Value
12614.0,277,0,20,0,315.6,0,0,Low-Value
14012.0,277,0,11,0,328.8,0,0,Low-Value
17654.0,276,0,22,0,117.55,0,0,Low-Value
16517.0,276,0,17,0,162.7,0,0,Low-Value
15869.0,276,0,15,0,149.64,0,0,Low-Value
15234.0,276,0,14,0,197.0,0,0,Low-Value
15944.0,276,0,6,0,325.1,0,0,Low-Value
16917.0,276,0,9,0,391.52,0,0,Low-Value
12623.0,275,0,18,0,305.1,0,0,Low-Value
17639.0,275,0,7,0,108.5,0,0,Low-Value
12881.0,275,0,7,0,298.0,0,0,Low-Value
17138.0,275,0,24,0,380.5,0,0,Low-Value
14165.0,275,0,25,0,122.53999999999999,0,0,Low-Value
16471.0,274,0,13,0,223.95000000000002,0,0,Low-Value
14603.0,274,0,2,0,660.0,0,0,Low-Value
16625.0,274,0,23,0,333.08,0,0,Low-Value
15308.0,270,0,21,0,302.27,0,0,Low-Value
18086.0,273,0,7,0,101.34,0,0,Low-Value
14350.0,270,0,21,0,258.7,0,0,Low-Value
14727.0,273,0,10,0,268.58,0,0,Low-Value
15049.0,273,0,3,0,121.17000000000002,0,0,Low-Value
16766.0,272,0,34,0,1145.6,0,0,Low-Value
13226.0,272,0,16,0,108.21000000000001,0,0,Low-Value
13043.0,253,0,14,0,471.57,0,0,Low-Value
13708.0,270,0,51,0,296.88,0,0,Low-Value
14962.0,270,0,5,0,126.7,0,0,Low-Value
13452.0,258,0,2,0,590.0,0,0,Low-Value
15388.0,269,0,10,0,140.54,0,0,Low-Value
15047.0,269,0,22,0,343.62,0,0,Low-Value
17542.0,269,0,25,0,170.75,0,0,Low-Value
16392.0,269,0,45,0,221.19,0,0,Low-Value
13716.0,268,0,21,0,138.28,0,0,Low-Value
16061.0,268,0,1,0,-29.95,0,0,Low-Value
13121.0,268,0,53,0,254.73,0,0,Low-Value
16152.0,268,0,29,0,1829.04,0,0,Low-Value
13358.0,268,0,29,0,439.03,0,0,Low-Value
13299.0,267,0,5,0,142.5,0,0,Low-Value
13185.0,267,0,1,0,71.4,0,0,Low-Value
14840.0,267,0,4,0,62.85,0,0,Low-Value
13216.0,267,0,5,0,333.74,0,0,Low-Value
16216.0,266,0,37,0,914.9300000000001,0,0,Low-Value
16377.0,266,0,5,0,676.2,0,0,Low-Value
16976.0,266,0,2,0,251.51999999999998,0,0,Low-Value
12514.0,266,0,51,0,1017.68,0,0,Low-Value
13072.0,266,0,7,0,177.15,0,0,Low-Value
15695.0,266,0,22,0,409.98,0,0,Low-Value
14059.0,266,0,8,0,183.6,0,0,Low-Value
16256.0,257,0,14,0,732.63,0,0,Low-Value
14066.0,266,0,7,0,152.55,0,0,Low-Value
15019.0,266,0,70,0,266.0,0,0,Low-Value
14041.0,265,0,21,0,141.41,0,0,Low-Value
17060.0,265,0,5,0,234.24,0,0,Low-Value
14155.0,265,0,6,0,118.75,0,0,Low-Value
14633.0,265,0,20,0,344.90000000000003,0,0,Low-Value
15703.0,264,0,5,0,211.5,0,0,Low-Value
12902.0,264,0,10,0,138.68,0,0,Low-Value
14693.0,264,0,8,0,172.9,0,0,Low-Value
16096.0,263,0,12,0,320.62,0,0,Low-Value
15408.0,263,0,34,0,267.18,0,0,Low-Value
15445.0,263,0,5,0,113.5,0,0,Low-Value
16619.0,253,0,16,0,204.41,0,0,Low-Value
14762.0,263,0,21,0,300.52,0,0,Low-Value
13934.0,263,0,31,0,922.1,0,0,Low-Value
18224.0,263,0,10,0,158.95000000000002,0,0,Low-Value
17678.0,263,0,16,0,298.11,0,0,Low-Value
17763.0,262,0,1,0,15.0,0,0,Low-Value
13262.0,262,0,11,0,200.29,0,0,Low-Value
14632.0,262,0,8,0,114.56,0,0,Low-Value
16135.0,262,0,21,0,517.55,0,0,Low-Value
12831.0,261,0,9,0,215.05,0,0,Low-Value
15437.0,261,0,45,0,200.16,0,0,Low-Value
15457.0,261,0,58,0,237.07,0,0,Low-Value
16721.0,261,0,37,0,292.47,0,0,Low-Value
17102.0,261,0,1,0,25.5,0,0,Low-Value
13239.0,261,0,22,0,329.56,0,0,Low-Value
14870.0,261,0,13,0,327.25,0,0,Low-Value
18191.0,261,0,7,0,207.79999999999998,0,0,Low-Value
13132.0,261,0,3,0,77.3,0,0,Low-Value
17486.0,260,0,24,0,396.87,0,0,Low-Value
12564.0,260,0,21,0,456.9,0,0,Low-Value
13341.0,260,0,42,0,775.85,0,0,Low-Value
13512.0,260,0,15,0,251.21,0,0,Low-Value
17698.0,260,0,8,0,154.95,0,0,Low-Value
16022.0,259,0,76,0,628.28,0,0,Low-Value
16769.0,259,0,40,0,380.39,0,0,Low-Value
16063.0,259,0,23,0,335.32,0,0,Low-Value
15178.0,259,0,3,0,40.5,0,0,Low-Value
14348.0,259,0,18,0,409.57,0,0,Low-Value
14536.0,259,0,19,0,171.8,0,0,Low-Value
13357.0,256,0,90,0,609.95,0,0,Low-Value
14476.0,256,0,19,0,215.7,0,0,Low-Value
12792.0,256,0,25,0,400.53999999999996,0,0,Low-Value
15083.0,256,0,5,0,88.2,0,0,Low-Value
18010.0,256,0,14,0,174.8,0,0,Low-Value
13803.0,254,0,17,0,277.07,0,0,Low-Value
13439.0,254,0,54,0,283.71,0,0,Low-Value
17775.0,254,0,3,0,56.4,0,0,Low-Value
15424.0,253,0,17,0,383.34,0,0,Low-Value
15832.0,253,0,54,0,836.79,0,0,Low-Value
15528.0,253,0,26,0,229.33,0,0,Low-Value
13060.0,253,0,15,0,307.53,0,0,Low-Value
14890.0,253,0,7,0,125.65,0,0,Low-Value
14957.0,252,0,12,0,58.49,0,0,Low-Value
17212.0,252,0,4,0,226.85,0,0,Low-Value
14886.0,252,0,18,0,364.8,0,0,Low-Value
13626.0,252,0,19,0,257.23,0,0,Low-Value
13841.0,252,0,1,0,85.0,0,0,Low-Value
17701.0,252,0,24,0,417.95,0,0,Low-Value
16162.0,251,0,2,0,37.4,0,0,Low-Value
15691.0,251,0,2,0,136.8,0,0,Low-Value
13781.0,250,0,17,0,127.84,0,0,Low-Value
15291.0,25,3,109,0,4596.51,0,3,Mid-Value
17809.0,15,3,64,0,4627.62,0,3,Mid-Value
13705.0,7,3,28,0,711.86,0,3,Mid-Value
17924.0,0,3,38,0,2894.33,0,3,Mid-Value
15862.0,7,3,147,0,832.88,0,3,Mid-Value
16218.0,29,3,90,0,3054.87,0,3,Mid-Value
12838.0,33,3,123,0,683.13,0,3,Mid-Value
13255.0,3,3,14,0,390.66,0,3,Mid-Value
13758.0,11,3,117,0,3190.55,0,3,Mid-Value
15983.0,21,3,113,0,1475.02,0,3,Mid-Value
17951.0,39,3,21,0,990.8400000000001,0,3,Mid-Value
14001.0,45,3,40,0,2030.3300000000002,0,3,Mid-Value
15525.0,1,3,180,0,811.02,0,3,Mid-Value
15485.0,29,3,86,0,2575.0,0,3,Mid-Value
15605.0,35,3,67,0,1198.23,0,3,Mid-Value
18144.0,7,3,43,0,2888.75,0,3,Mid-Value
14594.0,6,3,53,0,379.83,0,3,Mid-Value
17760.0,21,3,25,0,287.59,0,3,Mid-Value
14696.0,3,3,133,0,2070.97,0,3,Mid-Value
16539.0,2,3,45,0,1388.81,0,3,Mid-Value
18229.0,11,3,164,0,7276.900000000001,0,3,Mid-Value
17069.0,27,3,154,0,2655.2200000000003,0,3,Mid-Value
13576.0,9,3,130,0,6703.3,0,3,Mid-Value
15694.0,0,3,79,0,6423.6,0,3,Mid-Value
14741.0,11,3,59,0,1400.34,0,3,Mid-Value
14047.0,8,3,34,0,1290.01,0,3,Mid-Value
13941.0,21,3,47,0,4912.41,0,3,Mid-Value
14135.0,1,3,134,0,4690.31,0,3,Mid-Value
14766.0,7,3,137,0,2423.07,0,3,Mid-Value
14901.0,10,3,98,0,1414.99,0,3,Mid-Value
15955.0,23,3,185,0,4389.81,0,3,Mid-Value
15111.0,28,3,84,0,1567.48,0,3,Mid-Value
13305.0,3,3,81,0,2000.86,0,3,Mid-Value
17287.0,25,3,124,0,1064.11,0,3,Mid-Value
15738.0,18,3,176,0,4788.77,0,3,Mid-Value
16042.0,21,3,75,0,1147.37,0,3,Mid-Value
13117.0,21,3,76,0,984.91,0,3,Mid-Value
16916.0,23,3,143,0,576.26,0,3,Mid-Value
17964.0,31,3,104,0,471.7,0,3,Mid-Value
14466.0,28,3,72,0,2272.4,0,3,Mid-Value
17235.0,24,3,29,0,550.06,0,3,Mid-Value
17685.0,16,3,130,0,3191.53,0,3,Mid-Value
13138.0,21,3,63,0,962.39,0,3,Mid-Value
17567.0,6,3,177,0,4012.56,0,3,Mid-Value
17838.0,26,3,137,0,2312.7,0,3,Mid-Value
14829.0,28,3,45,0,644.65,0,3,Mid-Value
17412.0,2,3,66,0,1258.06,0,3,Mid-Value
17659.0,3,3,161,0,2954.75,0,3,Mid-Value
13145.0,39,3,7,0,614.77,0,3,Mid-Value
14865.0,6,3,4,0,52.2,0,3,Mid-Value
15093.0,17,3,112,0,4410.14,0,3,Mid-Value
16150.0,38,3,136,0,1906.07,0,3,Mid-Value
17552.0,42,3,51,0,909.96,0,3,Mid-Value
17135.0,15,3,52,0,1139.73,0,3,Mid-Value
17396.0,38,3,27,0,7330.8,0,3,Mid-Value
12967.0,2,3,33,0,1194.75,0,3,Mid-Value
15240.0,44,3,83,0,1685.57,0,3,Mid-Value
12427.0,11,3,35,0,708.37,0,3,Mid-Value
17884.0,3,3,117,0,717.45,0,3,Mid-Value
14083.0,3,3,181,0,1018.43,0,3,Mid-Value
12600.0,28,3,65,0,2581.04,0,3,Mid-Value
12779.0,20,3,159,0,3868.7,0,3,Mid-Value
12712.0,22,3,142,0,4241.63,0,3,Mid-Value
15373.0,7,3,137,0,2213.11,0,3,Mid-Value
17198.0,23,3,96,0,692.22,0,3,Mid-Value
14898.0,22,3,119,0,1228.32,0,3,Mid-Value
12395.0,15,3,159,0,2998.28,0,3,Mid-Value
15465.0,19,3,104,0,6945.0199999999995,0,3,Mid-Value
